State	District	Market	Commodity	Variety	Grade	Arrival_Date	Min_x0020_Price	Max_x0020_Price	Modal_x0020_Price
Tamil Nadu	Sivaganga	Devakottai (Uzhavar Sandhai )	Carrot	Pusakesar	Local	07/08/2025	6000	7500	7500
Tamil Nadu	Sivaganga	Devakottai (Uzhavar Sandhai )	Chow Chow	Chow Chow	Local	07/08/2025	2800	3000	3000
Tamil Nadu	Sivaganga	Devakottai (Uzhavar Sandhai )	Lemon	Lemon	Local	07/08/2025	4500	5000	5000
Tamil Nadu	Sivaganga	Devakottai (Uzhavar Sandhai )	Yam (Ratalu)	Yam (Ratalu)	Local	07/08/2025	8500	10000	10000
Tamil Nadu	Sivaganga	Karaikudi(Uzhavar Sandhai )	Ashgourd	Gouard	Local	07/08/2025	2200	2200	2200
Tamil Nadu	Sivaganga	Karaikudi(Uzhavar Sandhai )	Capsicum	Capsicum	Local	07/08/2025	6500	7500	7500
Tamil Nadu	Sivaganga	Karaikudi(Uzhavar Sandhai )	Drumstick	Drumstick	Local	07/08/2025	3000	5000	5000
Tamil Nadu	Sivaganga	Karaikudi(Uzhavar Sandhai )	Knool Khol	Knool Khol	Local	07/08/2025	4000	4500	4500
Tamil Nadu	Sivaganga	Singampunari(Uzhavar Sandhai )	Amaranthus	Amaranthus	Local	07/08/2025	3000	3500	3500
Tamil Nadu	Sivaganga	Singampunari(Uzhavar Sandhai )	Drumstick	Drumstick	Local	07/08/2025	3500	4000	4000
Tamil Nadu	Sivaganga	Singampunari(Uzhavar Sandhai )	Yam (Ratalu)	Yam (Ratalu)	Local	07/08/2025	8500	10000	10000
Tamil Nadu	Sivaganga	Sivagangai (Uzhavar Sandhai )	Beetroot	Beetroot	Local	07/08/2025	2600	4200	4200
Tamil Nadu	Sivaganga	Sivagangai (Uzhavar Sandhai )	Chikoos(Sapota)	Sapota	Local	07/08/2025	5000	6000	6000
Tamil Nadu	Sivaganga	Sivagangai (Uzhavar Sandhai )	Ginger(Green)	Green Ginger	Local	07/08/2025	5200	6200	6200
Tamil Nadu	Sivaganga	Sivagangai (Uzhavar Sandhai )	Green Chilli	Green Chilly	Local	07/08/2025	4200	5200	5200
Tamil Nadu	Sivaganga	Sivagangai (Uzhavar Sandhai )	Guava	Guava Alahabad	Local	07/08/2025	6200	7200	7200
Tamil Nadu	Sivaganga	Sivagangai (Uzhavar Sandhai )	Mashrooms	Mashrooms	Local	07/08/2025	25000	25000	25000
Tamil Nadu	Sivaganga	Tirupatthur(Uzhavar Sandhai )	Ashgourd	Gouard	Local	07/08/2025	2000	2200	2200
Tamil Nadu	Sivaganga	Tirupatthur(Uzhavar Sandhai )	Cauliflower	Ranchi	Local	07/08/2025	3000	3500	3500
Tamil Nadu	Sivaganga	Tirupatthur(Uzhavar Sandhai )	Chikoos(Sapota)	Sapota	Local	07/08/2025	5400	6500	6500
Tamil Nadu	Sivaganga	Tirupatthur(Uzhavar Sandhai )	Chow Chow	Chow Chow	Local	07/08/2025	3000	3500	3500
Tamil Nadu	Sivaganga	Tirupatthur(Uzhavar Sandhai )	Coriander(Leaves)	I Sort	Local	07/08/2025	4400	5500	5500
Tamil Nadu	Sivaganga	Tirupatthur(Uzhavar Sandhai )	Knool Khol	Knool Khol	Local	07/08/2025	4000	4500	4500
Tamil Nadu	Sivaganga	Tirupatthur(Uzhavar Sandhai )	Onion	Bellary	Local	07/08/2025	2800	3500	3500
Tamil Nadu	Sivaganga	Tirupatthur(Uzhavar Sandhai )	Pumpkin	Pumpkin	Local	07/08/2025	2000	2200	2200
Tamil Nadu	Tenkasi	Sankarankoil(Uzhavar Sandhai )	Bhindi(Ladies Finger)	Bhindi	Local	07/08/2025	5000	5000	5000
Tamil Nadu	Tenkasi	Sankarankoil(Uzhavar Sandhai )	Colacasia	Colacasia	Local	07/08/2025	6000	6000	6000
Tamil Nadu	Tenkasi	Sankarankoil(Uzhavar Sandhai )	Coriander(Leaves)	I Sort	Local	07/08/2025	5000	5000	5000
Tamil Nadu	Tenkasi	Sankarankoil(Uzhavar Sandhai )	Green Chilli	Green Chilly	Local	07/08/2025	7000	8000	8000
Tamil Nadu	Tenkasi	Sankarankoil(Uzhavar Sandhai )	Mint(Pudina)	Mint(Pudina)	Local	07/08/2025	5000	5000	5000
Tamil Nadu	Tenkasi	Sankarankoil(Uzhavar Sandhai )	Raddish	Raddish	Local	07/08/2025	4000	4000	4000
Tamil Nadu	Tenkasi	Tenkasi(Uzhavar Sandhai )	Amla(Nelli Kai)	Amla	Local	07/08/2025	6000	6000	6000
Tamil Nadu	Tenkasi	Tenkasi(Uzhavar Sandhai )	Bottle gourd	Bottle Gourd	Local	07/08/2025	1500	1500	1500
Tamil Nadu	Tenkasi	Tenkasi(Uzhavar Sandhai )	Carrot	Pusakesar	Local	07/08/2025	6000	8000	8000
Tamil Nadu	Tenkasi	Tenkasi(Uzhavar Sandhai )	Chow Chow	Chow Chow	Local	07/08/2025	3000	3000	3000
Tamil Nadu	Tenkasi	Tenkasi(Uzhavar Sandhai )	Coconut	Coconut	Local	07/08/2025	6800	6800	6800
Tamil Nadu	Tenkasi	Tenkasi(Uzhavar Sandhai )	Colacasia	Colacasia	Local	07/08/2025	5000	5000	5000
Tamil Nadu	Tenkasi	Tenkasi(Uzhavar Sandhai )	Drumstick	Drumstick	Local	07/08/2025	3000	3000	3000
Tamil Nadu	Tenkasi	Tenkasi(Uzhavar Sandhai )	Elephant Yam (Suran)	Elephant Yam (Suran)	Local	07/08/2025	6000	6000	6000
Tamil Nadu	Tenkasi	Tenkasi(Uzhavar Sandhai )	Green Chilli	Green Chilly	Local	07/08/2025	5000	6000	6000
Tamil Nadu	Tenkasi	Tenkasi(Uzhavar Sandhai )	Guava	Guava Alahabad	Local	07/08/2025	5000	5000	5000
Tamil Nadu	Tenkasi	Tenkasi(Uzhavar Sandhai )	Mango (Raw-Ripe)	Mango - Raw-Ripe	Local	07/08/2025	5000	7000	7000
Tamil Nadu	Tenkasi	Tenkasi(Uzhavar Sandhai )	Mint(Pudina)	Mint(Pudina)	Local	07/08/2025	4000	4000	4000
Tamil Nadu	Tenkasi	Tenkasi(Uzhavar Sandhai )	Papaya	Papaya	Local	07/08/2025	3000	3000	3000
Tamil Nadu	Tenkasi	Tenkasi(Uzhavar Sandhai )	Tender Coconut	Tender Coconut	Local	07/08/2025	3000	3500	3500
Tamil Nadu	Thanjavur	Kumbakonam (Uzhavar Sandhai )	Amla(Nelli Kai)	Amla	Local	07/08/2025	7000	7000	7000
Tamil Nadu	Thanjavur	Kumbakonam (Uzhavar Sandhai )	Banana - Green	Banana - Green	Local	07/08/2025	4000	4000	4000
Tamil Nadu	Thanjavur	Kumbakonam (Uzhavar Sandhai )	Bhindi(Ladies Finger)	Bhindi	Local	07/08/2025	4800	4800	4800
Tamil Nadu	Thanjavur	Kumbakonam (Uzhavar Sandhai )	Bitter gourd	Bitter Gourd	Local	07/08/2025	6000	6000	6000
Tamil Nadu	Thanjavur	Kumbakonam (Uzhavar Sandhai )	Bottle gourd	Bottle Gourd	Local	07/08/2025	3600	3600	3600
Tamil Nadu	Thanjavur	Kumbakonam (Uzhavar Sandhai )	Brinjal	Round	Local	07/08/2025	3600	4800	4800
Tamil Nadu	Thanjavur	Kumbakonam (Uzhavar Sandhai )	Chow Chow	Chow Chow	Local	07/08/2025	3000	3000	3000
Tamil Nadu	Thanjavur	Kumbakonam (Uzhavar Sandhai )	Colacasia	Colacasia	Local	07/08/2025	7000	7000	7000
Tamil Nadu	Thanjavur	Kumbakonam (Uzhavar Sandhai )	Ginger(Green)	Green Ginger	Local	07/08/2025	5000	9000	9000
Tamil Nadu	Thanjavur	Kumbakonam (Uzhavar Sandhai )	Onion	Bellary	Local	07/08/2025	2500	3000	3000
Tamil Nadu	Thanjavur	Kumbakonam (Uzhavar Sandhai )	Papaya	Papaya	Local	07/08/2025	3000	3000	3000
Tamil Nadu	Thanjavur	Kumbakonam (Uzhavar Sandhai )	Raddish	Raddish	Local	07/08/2025	2400	2400	2400
Tamil Nadu	Thanjavur	Kumbakonam (Uzhavar Sandhai )	Yam (Ratalu)	Yam (Ratalu)	Local	07/08/2025	10000	10000	10000
Tamil Nadu	Thanjavur	Papanasam(Uzhavar Sandhai )	Ashgourd	Gouard	Local	07/08/2025	2000	2000	2000
Tamil Nadu	Thanjavur	Papanasam(Uzhavar Sandhai )	Mango (Raw-Ripe)	Mango - Raw-Ripe	Local	07/08/2025	4000	5600	5600
Tamil Nadu	Thanjavur	Papanasam(Uzhavar Sandhai )	Onion Green	Onion Green	Local	07/08/2025	4800	6000	6000
Tamil Nadu	Thanjavur	Papanasam(Uzhavar Sandhai )	Potato	(Red Nanital)	Local	07/08/2025	3000	3600	3600
Tamil Nadu	Thanjavur	Pattukottai(Uzhavar Sandhai )	Banana - Green	Banana - Green	Local	07/08/2025	3000	3000	3000
Tamil Nadu	Thanjavur	Pattukottai(Uzhavar Sandhai )	Elephant Yam (Suran)	Elephant Yam (Suran)	Local	07/08/2025	7600	7600	7600
Tamil Nadu	Thanjavur	Pattukottai(Uzhavar Sandhai )	Ginger(Green)	Green Ginger	Local	07/08/2025	8400	8400	8400
Tamil Nadu	Thanjavur	Pattukottai(Uzhavar Sandhai )	Green Avare (W)	Avare (W)	Local	07/08/2025	6400	6400	6400
Tamil Nadu	Thanjavur	Pattukottai(Uzhavar Sandhai )	Mint(Pudina)	Mint(Pudina)	Local	07/08/2025	3000	3000	3000
Tamil Nadu	Thanjavur	Pattukottai(Uzhavar Sandhai )	Snakeguard	Snakeguard	Local	07/08/2025	3800	3800	3800
Tamil Nadu	Thanjavur	Thanjavur(Uzhavar Sandhai )	Beetroot	Beetroot	Local	07/08/2025	3000	4000	4000
Tamil Nadu	Thanjavur	Thanjavur(Uzhavar Sandhai )	Betal Leaves	Mysore	Local	07/08/2025	18000	18000	18000
Tamil Nadu	Thanjavur	Thanjavur(Uzhavar Sandhai )	Brinjal	Round	Local	07/08/2025	3400	4400	4400
Tamil Nadu	Thanjavur	Thanjavur(Uzhavar Sandhai )	Cabbage	Cabbage	Local	07/08/2025	2400	2400	2400
Tamil Nadu	Thanjavur	Thanjavur(Uzhavar Sandhai )	Cluster beans	Cluster Beans	Local	07/08/2025	4000	4000	4000
Tamil Nadu	Thanjavur	Thanjavur(Uzhavar Sandhai )	Elephant Yam (Suran)	Elephant Yam (Suran)	Local	07/08/2025	6600	6600	6600
Tamil Nadu	Thanjavur	Thanjavur(Uzhavar Sandhai )	Ginger(Green)	Green Ginger	Local	07/08/2025	8600	8600	8600
Tamil Nadu	Thanjavur	Thanjavur(Uzhavar Sandhai )	Green Chilli	Green Chilly	Local	07/08/2025	7000	7000	7000
Tamil Nadu	Thanjavur	Thanjavur(Uzhavar Sandhai )	Mango	Safeda	Local	07/08/2025	8000	8000	8000
Tamil Nadu	Thanjavur	Thanjavur(Uzhavar Sandhai )	Pomegranate	Pomogranate	Local	07/08/2025	22000	22000	22000
Tamil Nadu	Thanjavur	Thanjavur(Uzhavar Sandhai )	Rose(Local)	Rose (Local)	Local	07/08/2025	28000	32000	32000
Tamil Nadu	Thanjavur	Thanjavur(Uzhavar Sandhai )	Snakeguard	Snakeguard	Local	07/08/2025	4000	4400	4400
Tamil Nadu	The Nilgiris	Coonoor(Uzhavar Sandhai )	Cabbage	Cabbage	Local	07/08/2025	2000	2200	2200
Tamil Nadu	The Nilgiris	Coonoor(Uzhavar Sandhai )	Carrot	Pusakesar	Local	07/08/2025	4000	4500	4500
Tamil Nadu	The Nilgiris	Coonoor(Uzhavar Sandhai )	Chow Chow	Chow Chow	Local	07/08/2025	1600	2000	2000
Tamil Nadu	The Nilgiris	Coonoor(Uzhavar Sandhai )	Cluster beans	Cluster Beans	Local	07/08/2025	4500	5000	5000
Tamil Nadu	The Nilgiris	Coonoor(Uzhavar Sandhai )	Cowpea(Veg)	Cowpea (Veg)	Local	07/08/2025	3500	4000	4000
Tamil Nadu	The Nilgiris	Coonoor(Uzhavar Sandhai )	Cucumbar(Kheera)	Cucumbar	Local	07/08/2025	4000	4500	4500
Tamil Nadu	The Nilgiris	Coonoor(Uzhavar Sandhai )	Green Chilli	Green Chilly	Local	07/08/2025	7000	8000	8000
Tamil Nadu	The Nilgiris	Coonoor(Uzhavar Sandhai )	Pumpkin	Pumpkin	Local	07/08/2025	2000	2400	2400
Tamil Nadu	The Nilgiris	Coonoor(Uzhavar Sandhai )	Snakeguard	Snakeguard	Local	07/08/2025	3500	4000	4000
Tamil Nadu	The Nilgiris	Coonoor(Uzhavar Sandhai )	Thondekai	Thondekai	Local	07/08/2025	4500	5000	5000
Tamil Nadu	The Nilgiris	Gudalur(Uzhavar Sandhai )	Cowpea(Veg)	Cowpea (Veg)	Local	07/08/2025	3000	3500	3500
Tamil Nadu	The Nilgiris	Gudalur(Uzhavar Sandhai )	Elephant Yam (Suran)	Elephant Yam (Suran)	Local	07/08/2025	5500	6000	6000
Tamil Nadu	The Nilgiris	Gudalur(Uzhavar Sandhai )	Garlic	Average	Local	07/08/2025	12000	15000	15000
Tamil Nadu	The Nilgiris	Gudalur(Uzhavar Sandhai )	Onion	Bellary	Local	07/08/2025	2500	3000	3000
Tamil Nadu	The Nilgiris	Gudalur(Uzhavar Sandhai )	Tomato	Deshi	Local	07/08/2025	3000	3500	3500
Tamil Nadu	The Nilgiris	Gudalur(Uzhavar Sandhai )	Turnip	Turnip	Local	07/08/2025	3500	4000	4000
Tamil Nadu	The Nilgiris	Udhagamandalam(Uzhavar Sandhai )	Ashgourd	Gouard	Local	07/08/2025	2200	2500	2500
Tamil Nadu	The Nilgiris	Udhagamandalam(Uzhavar Sandhai )	Beetroot	Beetroot	Local	07/08/2025	3000	3500	3500
Tamil Nadu	The Nilgiris	Udhagamandalam(Uzhavar Sandhai )	Cabbage	Cabbage	Local	07/08/2025	1800	2000	2000
Tamil Nadu	The Nilgiris	Udhagamandalam(Uzhavar Sandhai )	Ginger(Green)	Green Ginger	Local	07/08/2025	7500	8500	8500
Tamil Nadu	The Nilgiris	Udhagamandalam(Uzhavar Sandhai )	Green Peas	Green Peas	Local	07/08/2025	12000	13000	13000
Tamil Nadu	The Nilgiris	Udhagamandalam(Uzhavar Sandhai )	Lime	Lime	Local	07/08/2025	12000	14000	14000
Tamil Nadu	The Nilgiris	Udhagamandalam(Uzhavar Sandhai )	Mango	Safeda	Local	07/08/2025	8000	10000	10000
Tamil Nadu	The Nilgiris	Udhagamandalam(Uzhavar Sandhai )	Tomato	Deshi	Local	07/08/2025	3600	4000	4000
Tamil Nadu	Theni	Andipatti(Uzhavar Sandhai )	Beetroot	Beetroot	Local	07/08/2025	1800	2000	2000
Tamil Nadu	Theni	Andipatti(Uzhavar Sandhai )	Bhindi(Ladies Finger)	Bhindi	Local	07/08/2025	4500	5000	5000
Tamil Nadu	Theni	Andipatti(Uzhavar Sandhai )	Carrot	Pusakesar	Local	07/08/2025	6000	6500	6500
Tamil Nadu	Theni	Andipatti(Uzhavar Sandhai )	Chow Chow	Chow Chow	Local	07/08/2025	2200	2500	2500
Tamil Nadu	Theni	Andipatti(Uzhavar Sandhai )	Colacasia	Colacasia	Local	07/08/2025	4000	4500	4500
Tamil Nadu	Theni	Andipatti(Uzhavar Sandhai )	Drumstick	Drumstick	Local	07/08/2025	1000	1500	1500
Tamil Nadu	Theni	Andipatti(Uzhavar Sandhai )	Ginger(Green)	Green Ginger	Local	07/08/2025	6500	7000	7000
Tamil Nadu	Theni	Andipatti(Uzhavar Sandhai )	Knool Khol	Knool Khol	Local	07/08/2025	2200	2500	2500
Tamil Nadu	Theni	Andipatti(Uzhavar Sandhai )	Mint(Pudina)	Mint(Pudina)	Local	07/08/2025	3000	3500	3500
Tamil Nadu	Theni	Andipatti(Uzhavar Sandhai )	Onion Green	Onion Green	Local	07/08/2025	3000	4000	4000
Tamil Nadu	Theni	Andipatti(Uzhavar Sandhai )	Pumpkin	Pumpkin	Local	07/08/2025	1600	1800	1800
Tamil Nadu	Theni	Andipatti(Uzhavar Sandhai )	Yam (Ratalu)	Yam (Ratalu)	Local	07/08/2025	8500	9000	9000
Tamil Nadu	Theni	Bodinayakanur(Uzhavar Sandhai )	Banana	Besrai	Local	07/08/2025	6000	6000	6000
Tamil Nadu	Theni	Bodinayakanur(Uzhavar Sandhai )	Beans	Beans (Whole)	Local	07/08/2025	9000	9000	9000
Tamil Nadu	Theni	Bodinayakanur(Uzhavar Sandhai )	Bhindi(Ladies Finger)	Bhindi	Local	07/08/2025	5200	5500	5500
Tamil Nadu	Theni	Bodinayakanur(Uzhavar Sandhai )	Cauliflower	Ranchi	Local	07/08/2025	2500	3000	3000
Tamil Nadu	Theni	Bodinayakanur(Uzhavar Sandhai )	Ginger(Green)	Green Ginger	Local	07/08/2025	7200	7200	7200
Tamil Nadu	Theni	Bodinayakanur(Uzhavar Sandhai )	Pumpkin	Pumpkin	Local	07/08/2025	1700	2000	2000
Tamil Nadu	Theni	Bodinayakanur(Uzhavar Sandhai )	Raddish	Raddish	Local	07/08/2025	2500	2500	2500
Tamil Nadu	Theni	Chinnamanur(Uzhavar Sandhai )	Bhindi(Ladies Finger)	Bhindi	Local	07/08/2025	4600	4600	4600
Tamil Nadu	Theni	Chinnamanur(Uzhavar Sandhai )	Cauliflower	Ranchi	Local	07/08/2025	2000	3500	3500
Tamil Nadu	Theni	Chinnamanur(Uzhavar Sandhai )	Knool Khol	Knool Khol	Local	07/08/2025	2600	2600	2600
Tamil Nadu	Theni	Chinnamanur(Uzhavar Sandhai )	Mint(Pudina)	Mint(Pudina)	Local	07/08/2025	3500	3500	3500
Tamil Nadu	Theni	Chinnamanur(Uzhavar Sandhai )	Thondekai	Thondekai	Local	07/08/2025	6000	6000	6000
Tamil Nadu	Theni	Devaram(Uzhavar Sandhai )	Bhindi(Ladies Finger)	Bhindi	Local	07/08/2025	4600	4600	4600
Tamil Nadu	Theni	Devaram(Uzhavar Sandhai )	Bottle gourd	Bottle Gourd	Local	07/08/2025	2200	2200	2200
Tamil Nadu	Theni	Devaram(Uzhavar Sandhai )	Indian Beans (Seam)	Indian Beans (Seam)	Local	07/08/2025	4500	4500	4500
Tamil Nadu	Theni	Devaram(Uzhavar Sandhai )	Knool Khol	Knool Khol	Local	07/08/2025	2400	2400	2400
Tamil Nadu	Theni	Devaram(Uzhavar Sandhai )	Mango	Safeda	Local	07/08/2025	4000	4000	4000
Tamil Nadu	Theni	Devaram(Uzhavar Sandhai )	Onion	Bellary	Local	07/08/2025	2800	2800	2800
Tamil Nadu	Theni	Devaram(Uzhavar Sandhai )	Raddish	Raddish	Local	07/08/2025	2000	2000	2000
Tamil Nadu	Theni	Kambam(Uzhavar Sandhai )	Cabbage	Cabbage	Local	07/08/2025	2000	2000	2000
Tamil Nadu	Theni	Kambam(Uzhavar Sandhai )	Capsicum	Capsicum	Local	07/08/2025	6800	6800	6800
Tamil Nadu	Theni	Kambam(Uzhavar Sandhai )	Cluster beans	Cluster Beans	Local	07/08/2025	4000	4200	4200
Tamil Nadu	Theni	Kambam(Uzhavar Sandhai )	Pumpkin	Pumpkin	Local	07/08/2025	1800	1800	1800
Tamil Nadu	Theni	Periyakulam(Uzhavar Sandhai )	Ashgourd	Gouard	Local	07/08/2025	1400	1600	1600
Tamil Nadu	Theni	Periyakulam(Uzhavar Sandhai )	Beans	Beans (Whole)	Local	07/08/2025	8800	9000	9000
Tamil Nadu	Theni	Periyakulam(Uzhavar Sandhai )	Beetroot	Beetroot	Local	07/08/2025	2000	2000	2000
Tamil Nadu	Theni	Periyakulam(Uzhavar Sandhai )	Cluster beans	Cluster Beans	Local	07/08/2025	3800	4000	4000
Tamil Nadu	Theni	Periyakulam(Uzhavar Sandhai )	Drumstick	Drumstick	Local	07/08/2025	1200	1400	1400
Tamil Nadu	Theni	Periyakulam(Uzhavar Sandhai )	Mint(Pudina)	Mint(Pudina)	Local	07/08/2025	3500	3500	3500
Tamil Nadu	Theni	Periyakulam(Uzhavar Sandhai )	Papaya	Papaya	Local	07/08/2025	2500	3000	3000
Tamil Nadu	Theni	Periyakulam(Uzhavar Sandhai )	Ridgeguard(Tori)	Ridgeguard(Tori)	Local	07/08/2025	3800	4000	4000
Tamil Nadu	Theni	Periyakulam(Uzhavar Sandhai )	Snakeguard	Snakeguard	Local	07/08/2025	3400	3600	3600
Tamil Nadu	Theni	Theni(Uzhavar Sandhai )	Amaranthus	Amaranthus	Local	07/08/2025	2500	2500	2500
Tamil Nadu	Theni	Theni(Uzhavar Sandhai )	Bottle gourd	Bottle Gourd	Local	07/08/2025	1500	1800	1800
Tamil Nadu	Theni	Theni(Uzhavar Sandhai )	Capsicum	Capsicum	Local	07/08/2025	6500	6500	6500
Tamil Nadu	Theni	Theni(Uzhavar Sandhai )	Cauliflower	Ranchi	Local	07/08/2025	2000	3000	3000
Tamil Nadu	Theni	Theni(Uzhavar Sandhai )	Colacasia	Colacasia	Local	07/08/2025	4500	4500	4500
Tamil Nadu	Theni	Theni(Uzhavar Sandhai )	Ginger(Green)	Green Ginger	Local	07/08/2025	7000	7000	7000
Tamil Nadu	Theni	Theni(Uzhavar Sandhai )	Green Chilli	Green Chilly	Local	07/08/2025	6000	7000	7000
Tamil Nadu	Theni	Theni(Uzhavar Sandhai )	Mousambi(Sweet Lime)	Mousambi	Local	07/08/2025	7000	7000	7000
Tamil Nadu	Theni	Theni(Uzhavar Sandhai )	Snakeguard	Snakeguard	Local	07/08/2025	3000	3500	3500
Tamil Nadu	Thiruchirappalli	Lalgudi(Uzhavar Sandhai )	Ashgourd	Gouard	Local	07/08/2025	2000	2000	2000
Tamil Nadu	Thiruchirappalli	Lalgudi(Uzhavar Sandhai )	Beetroot	Beetroot	Local	07/08/2025	3000	3000	3000
Tamil Nadu	Thiruchirappalli	Lalgudi(Uzhavar Sandhai )	Carrot	Pusakesar	Local	07/08/2025	7400	7400	7400
Tamil Nadu	Thiruchirappalli	Lalgudi(Uzhavar Sandhai )	Coconut	Coconut	Local	07/08/2025	8000	8000	8000
Tamil Nadu	Thiruchirappalli	Lalgudi(Uzhavar Sandhai )	Ginger(Green)	Green Ginger	Local	07/08/2025	8400	8400	8400
Tamil Nadu	Thiruchirappalli	Lalgudi(Uzhavar Sandhai )	Thondekai	Thondekai	Local	07/08/2025	4600	4600	4600
Tamil Nadu	Thiruchirappalli	Manachanallur(Uzhavar Sandhai )	Bottle gourd	Bottle Gourd	Local	07/08/2025	2500	2500	2500
Tamil Nadu	Thiruchirappalli	Manachanallur(Uzhavar Sandhai )	Cluster beans	Cluster Beans	Local	07/08/2025	4000	4000	4000
Tamil Nadu	Thiruchirappalli	Manachanallur(Uzhavar Sandhai )	Green Chilli	Green Chilly	Local	07/08/2025	5500	5500	5500
Tamil Nadu	Thiruchirappalli	Manachanallur(Uzhavar Sandhai )	Pumpkin	Pumpkin	Local	07/08/2025	2000	2000	2000
Tamil Nadu	Thiruchirappalli	Manachanallur(Uzhavar Sandhai )	Raddish	Raddish	Local	07/08/2025	3000	3000	3000
Tamil Nadu	Thiruchirappalli	Manapparai(Uzhavar Sandhai )	Ashgourd	Gouard	Local	07/08/2025	2000	2000	2000
Tamil Nadu	Thiruchirappalli	Manapparai(Uzhavar Sandhai )	Beans	Beans (Whole)	Local	07/08/2025	6000	6000	6000
Tamil Nadu	Thiruchirappalli	Manapparai(Uzhavar Sandhai )	Beetroot	Beetroot	Local	07/08/2025	3000	3000	3000
Tamil Nadu	Thiruchirappalli	Manapparai(Uzhavar Sandhai )	Mango (Raw-Ripe)	Mango - Raw-Ripe	Local	07/08/2025	7000	7000	7000
Tamil Nadu	Thiruchirappalli	Manapparai(Uzhavar Sandhai )	Mint(Pudina)	Mint(Pudina)	Local	07/08/2025	3000	3000	3000
Tamil Nadu	Thiruchirappalli	Manapparai(Uzhavar Sandhai )	Onion	Bellary	Local	07/08/2025	3000	3500	3500
Tamil Nadu	Thiruchirappalli	Manapparai(Uzhavar Sandhai )	Onion Green	Onion Green	Local	07/08/2025	5000	6000	6000
Tamil Nadu	Thiruchirappalli	Manapparai(Uzhavar Sandhai )	Pumpkin	Pumpkin	Local	07/08/2025	2000	2000	2000
Tamil Nadu	Thiruchirappalli	Musiri(Uzhavar Sandhai )	Carrot	Pusakesar	Local	07/08/2025	7000	7500	7500
Tamil Nadu	Thiruchirappalli	Musiri(Uzhavar Sandhai )	Chow Chow	Chow Chow	Local	07/08/2025	3000	3500	3500
Tamil Nadu	Thiruchirappalli	Musiri(Uzhavar Sandhai )	Colacasia	Colacasia	Local	07/08/2025	4000	4500	4500
Tamil Nadu	Thiruchirappalli	Musiri(Uzhavar Sandhai )	Ginger(Green)	Green Ginger	Local	07/08/2025	8000	8600	8600
Tamil Nadu	Thiruchirappalli	Musiri(Uzhavar Sandhai )	Lime	Lime	Local	07/08/2025	3000	4000	4000
Tamil Nadu	Thiruchirappalli	Musiri(Uzhavar Sandhai )	Marigold(Calcutta)	Marigold(Calcutta)	Local	07/08/2025	6000	7000	7000
Tamil Nadu	Thiruchirappalli	Musiri(Uzhavar Sandhai )	Tapioca	Tapioca	Local	07/08/2025	2500	3000	3000
Tamil Nadu	Thiruchirappalli	Thuraiyur	Chow Chow	Chow Chow	Local	07/08/2025	2500	3000	3000
Tamil Nadu	Thiruchirappalli	Thuraiyur	Guava	Guava Alahabad	Local	07/08/2025	4000	5000	5000
Tamil Nadu	Thiruchirappalli	Thuraiyur	Lemon	Lemon	Local	07/08/2025	4000	5000	5000
Tamil Nadu	Thiruchirappalli	Thuraiyur	Lime	Lime	Local	07/08/2025	4000	4000	4000
Tamil Nadu	Thiruchirappalli	Thuraiyur	Raddish	Raddish	Local	07/08/2025	2600	3000	3000
Tamil Nadu	Thiruchirappalli	Thuraiyur	Ridgeguard(Tori)	Ridgeguard(Tori)	Local	07/08/2025	4000	5000	5000
Tamil Nadu	Thiruchirappalli	Thuraiyur	Tapioca	Tapioca	Local	07/08/2025	3000	3000	3000
Tamil Nadu	Thiruchirappalli	Thuraiyur	Thondekai	Thondekai	Local	07/08/2025	4000	4600	4600
Tamil Nadu	Thirunelveli	Ambasamudram(Uzhavar Sandhai )	Banana - Green	Banana - Green	Local	07/08/2025	2000	2500	2500
Tamil Nadu	Thirunelveli	Ambasamudram(Uzhavar Sandhai )	Drumstick	Drumstick	Local	07/08/2025	1300	1600	1600
Tamil Nadu	Thirunelveli	Ambasamudram(Uzhavar Sandhai )	Onion Green	Onion Green	Local	07/08/2025	3300	4000	4000
Tamil Nadu	Thirunelveli	Kandiyaperi(Uzhavar Sandhai )	Bhindi(Ladies Finger)	Bhindi	Local	07/08/2025	3800	4200	4200
Tamil Nadu	Thirunelveli	Melapalayam(Uzhavar Sandhai )	Amla(Nelli Kai)	Amla	Local	07/08/2025	6500	7000	7000
Tamil Nadu	Thirunelveli	Melapalayam(Uzhavar Sandhai )	Chikoos(Sapota)	Sapota	Local	07/08/2025	4000	5000	5000
Tamil Nadu	Thirunelveli	Melapalayam(Uzhavar Sandhai )	Cluster beans	Cluster Beans	Local	07/08/2025	4000	4200	4200
Tamil Nadu	Thirunelveli	Melapalayam(Uzhavar Sandhai )	Coriander(Leaves)	I Sort	Local	07/08/2025	4000	4500	4500
Tamil Nadu	Thirunelveli	Melapalayam(Uzhavar Sandhai )	Mint(Pudina)	Mint(Pudina)	Local	07/08/2025	3500	4000	4000
Tamil Nadu	Thirunelveli	Melapalayam(Uzhavar Sandhai )	Onion	Bellary	Local	07/08/2025	2000	2500	2500
Tamil Nadu	Thirunelveli	Melapalayam(Uzhavar Sandhai )	Ridgeguard(Tori)	Ridgeguard(Tori)	Local	07/08/2025	3500	4000	4000
